question_num,length_score,rouge_l_score,bleu_score,bert_score_precision,bert_score_recall,bert_score_f1,jaccard_score,cosine_similarity,cosine_similarity_spacy,spacy_score,ragas_score_faithfulness,ragas_score_answer_relevancy,ragas_score_context_precision,ragas_score_context_recall,audience_type,experiment_name,chunksize,chunkoverlap,embedding_model,config_name,num_retrieve,llm_name,llm_temp,llm_top_p,llm_do_sample,llm_repetition_penalty,inference_time,max_new_tokens
87,0.8181818181818182,0.34065934065934067,0.11304816918034484,0.6873684,0.7195307,0.7030819,0.2,0.81352746,0.9787420034408569,0.28571428571428575,0.8571428571428571,1.0,0.7345238095115675,0.8,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.1,268.942948,200
92,0.6384615384615384,0.33333333333333326,0.13121545719526959,0.6484977,0.7329286,0.68813294,0.17567567567567569,0.78021187,0.9837562441825867,0.0,0.875,0.9944395838992287,0.5666666666525,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.1,268.942948,200
95,0.8214285714285714,0.24528301886792453,0.13681276370478437,0.6055021,0.6639347,0.63337356,0.15714285714285714,0.6794715,0.9593505263328552,0.0,1.0,1.0,0.99999999998,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.1,268.942948,200
103,0.8673469387755102,0.4324324324324324,0.3269158388747065,0.7589562,0.774936,0.7668629,0.38596491228070173,0.87613463,0.9895934462547302,0.5714285714285715,0.8,0.9830040152131538,0.999999999975,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.1,268.942948,200
110,0.7669172932330827,0.24166666666666667,0.12839761691841986,0.55403805,0.59133327,0.57207847,0.17105263157894737,0.71712995,0.9702175855636597,0.2,0.875,0.8495750205161049,0.9150793650641138,0.75,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.1,268.942948,200
0,0.8297872340425532,0.22222222222222224,0.06411024862082704,0.7183151,0.6741415,0.6955276,0.1282051282051282,0.81750625,0.9459394216537476,0.5,0.75,0.9034809952735409,0.94999999997625,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
7,0.3181818181818182,0.3513513513513513,0.10457995018881569,0.5288105,0.8132184,0.6408781,0.29411764705882354,0.8480817,0.8941588997840881,0.0,0.5,0.9289370445859026,0.9166666666361111,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
11,0.29411764705882354,0.0,0.0,0.5517005,0.6514907,0.5974574,0.0,0.33083406,0.7824169397354126,0.0,1.0,0.9650452889512066,0.5333333333155555,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
19,0.8913043478260869,0.14285714285714285,0.04790174605882468,0.5831325,0.65849584,0.61852694,0.058823529411764705,0.6523437,0.8929538726806641,0.0,0.0,0.9801044693801946,0.49999999995,0.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
27,0.5116279069767442,0.23188405797101452,0.06134227411504095,0.6577164,0.7334308,0.6935132,0.12,0.7922411,0.9193060994148254,0.0,0.6,0.8930697337690071,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
28,0.8823529411764706,0.21212121212121215,0.0,0.72203803,0.72796744,0.72499055,0.14285714285714285,0.744738,0.9444108605384827,0.0,1.0,0.8684448336024467,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
33,0.9347826086956522,0.3578947368421052,0.10956623861072728,0.70788836,0.6273815,0.6652079,0.1724137931034483,0.87809217,0.9304494261741638,0.0,0.6666666666666666,0.9662481134521808,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
53,0.9473684210526315,0.33333333333333337,0.17876583624739026,0.72642374,0.7269845,0.72670406,0.12121212121212122,0.6865618,0.952342689037323,0.0,0.5,0.9098929196943604,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
63,0.5135135135135135,0.3508771929824562,0.07975762301469269,0.6819088,0.77802575,0.7268033,0.18,0.93309987,0.979189395904541,0.0,0.5,0.9573160597637586,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
76,0.5571428571428572,0.18018018018018017,0.0,0.60306394,0.6603483,0.63040745,0.1,0.74822986,0.941695511341095,0.0,0.8571428571428571,0.8847738364977537,0.6388888888675925,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
87,0.23943661971830985,0.1348314606741573,0.044585866696163635,0.54638225,0.76263344,0.6366453,0.125,0.8038939,0.9293835759162903,0.0,0.75,0.9541718344454778,0.249999999975,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
92,0.6756756756756757,0.2878787878787879,0.0,0.74033624,0.68666685,0.7124923,0.10869565217391304,0.59580016,0.96711266040802,0.0,1.0,0.9259076341234405,0.5666666666525,0.7777777777777778,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
95,0.9591836734693877,0.12244897959183673,0.0,0.6137829,0.6412319,0.6272072,0.038461538461538464,0.6453341,0.9618280529975891,0.0,1.0,0.9088043178496151,0.8874999999778125,0.6666666666666666,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
103,0.896551724137931,0.32727272727272727,0.14817181525563355,0.7694986,0.776193,0.7728313,0.2413793103448276,0.85979676,0.9492244720458984,0.0,0.3333333333333333,0.9582558012950148,0.999999999975,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
110,0.7857142857142857,0.32,0.05918519912790931,0.68990487,0.6449446,0.6666676,0.12195121951219512,0.8593165,0.9534240365028381,0.0,0.4,0.978319569453857,0.7678571428379464,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,168.843576,200
0,0.75,0.2732919254658385,0.11091478295986194,0.7161896,0.6668638,0.6906471,0.16666666666666666,0.69562364,0.9745543599128723,0.0,1.0,0.9287081857504534,0.94999999997625,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
7,0.5824175824175825,0.2875,0.0914243929619649,0.61072147,0.6411576,0.6255695,0.09836065573770492,0.77764153,0.9357383847236633,0.0,0.4,0.9450585675240087,0.99999999998,0.5,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
11,0.5555555555555556,0.23148148148148148,0.08900263871219778,0.5816231,0.66080654,0.61869156,0.125,0.65478045,0.9699097871780396,0.4,1.0,0.9447882226185567,0.9999999999833333,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
19,0.8426966292134831,0.15469613259668508,0.039077055027654115,0.5459386,0.62714356,0.58373046,0.05970149253731343,0.45073223,0.9067181944847107,0.0,0.4444444444444444,0.9797328602505782,0.5888888888692593,0.6666666666666666,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
27,0.6483516483516484,0.21935483870967745,0.0514598990055112,0.70691335,0.6633508,0.68443966,0.10344827586206896,0.91263545,0.9814895987510681,0.0,0.7142857142857143,0.9386192683894953,0.99999999998,0.75,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
28,0.9027777777777778,0.326241134751773,0.21237395185992067,0.70839626,0.6828742,0.69540113,0.2037037037037037,0.85235906,0.9788185954093933,0.8,0.6,0.9638317430837722,0.99999999998,0.3333333333333333,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
33,0.803921568627451,0.37948717948717947,0.21643428977615783,0.6686196,0.66221535,0.6654021,0.1836734693877551,0.78708404,0.9774555563926697,0.0,0.6666666666666666,0.977614282439455,0.99999999998,0.75,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
53,0.7647058823529411,0.3036649214659686,0.13973022005339467,0.62827873,0.6451489,0.63660204,0.12698412698412698,0.68027353,0.9693771600723267,0.0,1.0,0.8344950936990593,0.99999999998,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
63,0.7387387387387387,0.2613065326633166,0.07997212030685552,0.6642587,0.7193083,0.6906883,0.17391304347826086,0.8275317,0.978293240070343,0.4,0.8333333333333334,0.9554354770172225,0.99999999998,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
76,0.8425925925925926,0.1650485436893204,0.0,0.5785848,0.6019206,0.590022,0.09090909090909091,0.7081311,0.9676404595375061,0.0,0.25,0.9232893649001225,0.99999999998,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
87,0.7570093457943925,0.37037037037037035,0.07519952973454927,0.69675934,0.72698694,0.7115522,0.15942028985507245,0.7968643,0.9827812910079956,0.0,1.0,0.9919953153465029,0.6595238095106191,0.8,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
92,0.6194029850746269,0.31718061674008813,0.117142185608937,0.6195263,0.7219242,0.6668171,0.1518987341772152,0.8176863,0.9741454720497131,0.0,0.8181818181818182,0.9944395838992289,0.5666666666525,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
95,0.9891304347826086,0.2962962962962962,0.17320804838363404,0.6232543,0.66917896,0.6454007,0.15384615384615385,0.7045313,0.9654887914657593,0.0,0.6,1.0,0.99999999998,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
103,0.9882352941176471,0.42105263157894735,0.30034869554666427,0.727226,0.73511785,0.73115057,0.3508771929824561,0.8416383,0.9854652285575867,0.6666666666666666,0.6666666666666666,0.9620805481088319,0.999999999975,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
110,0.7745098039215687,0.19565217391304346,0.0,0.59215635,0.58360016,0.5878472,0.09722222222222222,0.6874273,0.9654255509376526,0.0,0.6666666666666666,0.9602755732825682,0.8761904761729524,0.75,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,medium_temp_higher_rep_pen,5,mistralai/Mistral-7B-Instruct-v0.3,0.3,0.9,True,1.2,250.825227,200
0,0.7446808510638298,0.25882352941176473,0.0648562697059863,0.73004806,0.6817645,0.7050806,0.14285714285714285,0.8329617,0.9294065237045288,0.5,0.6666666666666666,0.8993526359534013,0.94999999997625,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
7,0.35,0.40624999999999994,0.1363914756033864,0.58242583,0.81983244,0.6810323,0.26666666666666666,0.87552524,0.889220118522644,0.0,0.6666666666666666,0.9399907522182097,0.9166666666361111,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
11,0.2702702702702703,0.0,0.0,0.54765195,0.6417986,0.5909994,0.0,0.33557656,0.776847779750824,0.0,1.0,0.9337723670879874,0.5333333333155555,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
19,1.0,0.19565217391304346,0.0,0.600029,0.6369456,0.61793643,0.1,0.6196408,0.9275199770927429,0.0,0.0,0.9668973633899525,0.6791666666496875,0.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
27,0.5945945945945946,0.22580645161290325,0.06874614919231697,0.6318057,0.6894289,0.6593607,0.08333333333333333,0.80743134,0.8914327025413513,0.0,0.5,0.919726495747608,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
28,0.9444444444444444,0.19444444444444445,0.0,0.70499444,0.70704985,0.70602065,0.14285714285714285,0.77354467,0.9523884057998657,0.0,1.0,0.8949064399182914,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
33,0.6739130434782609,0.5060240963855421,0.15150618172734656,0.80230844,0.6528364,0.7198955,0.3333333333333333,0.94226694,0.9559418559074402,1.0,0.5,0.9951388536950969,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
53,0.972972972972973,0.20512820512820515,0.0,0.70425004,0.69375026,0.6989607,0.06060606060606061,0.7099138,0.9468351006507874,0.0,0.6666666666666666,0.9034941278108494,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
63,0.5205479452054794,0.4424778761061947,0.16829500360881666,0.6902789,0.8045145,0.7430316,0.2857142857142857,0.94552994,0.9803426265716553,0.0,0.5714285714285714,0.9623407990806552,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
76,0.6,0.2201834862385321,0.0,0.6302918,0.70114124,0.6638315,0.13157894736842105,0.7856104,0.952592670917511,0.0,0.5,0.9300742907940455,0.6791666666496875,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
87,0.2463768115942029,0.16279069767441862,0.07183089958205156,0.56531733,0.8001811,0.6625511,0.13513513513513514,0.8456761,0.9386938214302063,0.0,0.75,0.9541718344454778,0.249999999975,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
92,0.6216216216216216,0.3125,0.0,0.73907954,0.69168293,0.71459615,0.11363636363636363,0.5915538,0.9667423963546753,0.0,0.5555555555555556,0.9242081275043835,0.5666666666525,0.7777777777777778,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
95,0.9574468085106383,0.2653061224489796,0.1234454792821073,0.65179664,0.6778573,0.6645715,0.11363636363636363,0.69201505,0.960434079170227,0.0,0.8,0.8922302047704144,0.8874999999778125,0.6666666666666666,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
103,0.37681159420289856,0.4210526315789474,0.0824752704664517,0.68224305,0.85969555,0.7607584,0.3076923076923077,0.8883717,0.9562517404556274,0.0,0.8,0.9830040152131538,0.999999999975,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
110,0.9464285714285714,0.25688073394495414,0.0,0.68806064,0.6594258,0.6734389,0.09523809523809523,0.85376143,0.9564681053161621,0.0,0.5,0.9783195694538566,0.7961904761745524,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,167.964102,200
0,0.88,0.26666666666666666,0.13012759274912236,0.6425383,0.6619276,0.6520888,0.2033898305084746,0.65647995,0.9737453460693359,0.0,1.0,0.9170049492972029,0.94999999997625,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
7,0.7252747252747253,0.3352601156069364,0.1416753640247273,0.6328507,0.6647345,0.64840084,0.13793103448275862,0.7905628,0.9415160417556763,0.0,0.8,0.9381684326334073,0.99999999998,0.25,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
11,0.7211538461538461,0.22459893048128343,0.0,0.57227576,0.62291694,0.5965235,0.10344827586206896,0.57142246,0.959143877029419,0.4,1.0,0.9715810818462506,0.8766666666491334,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
19,0.7653061224489796,0.15625000000000003,0.03882811631956585,0.5560896,0.629364,0.59046215,0.0847457627118644,0.51336044,0.9392803907394409,0.0,0.0,0.7691628332351091,0.6388888888675925,0.6666666666666666,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
27,0.8241758241758241,0.28735632183908044,0.19267487283625598,0.71529883,0.6937717,0.70437086,0.22,0.86264455,0.9825723171234131,0.3333333333333333,1.0,0.9999999999999999,0.99999999998,0.25,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
28,0.8275862068965517,0.2619047619047619,0.1785315065195941,0.59831023,0.63565016,0.6164152,0.2,0.7944308,0.9814649820327759,0.5714285714285715,1.0,1.0000000000000002,0.99999999998,0.3333333333333333,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
33,0.9411764705882353,0.3762376237623762,0.28597869116443264,0.6796379,0.67435014,0.6769837,0.1836734693877551,0.83789665,0.9710612893104553,0.0,1.0,0.9687014932567837,0.99999999998,0.75,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
53,0.7289719626168224,0.24615384615384617,0.08975023482695924,0.6286315,0.64018416,0.63435525,0.15625,0.6850257,0.9741905927658081,0.0,0.5,0.8811565089770075,0.99999999998,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
63,0.5815602836879432,0.2521739130434782,0.07929339938070641,0.64547807,0.73146784,0.6857879,0.1686746987951807,0.8306138,0.9848315715789795,0.33333333333333337,1.0,0.9640063217677575,0.99999999998,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
76,0.6594202898550725,0.2033898305084746,0.0,0.5895165,0.6211804,0.6049344,0.10144927536231885,0.75505674,0.96415776014328,0.0,0.75,0.9436993508652877,0.99999999998,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
87,0.6639344262295082,0.34951456310679613,0.13049957327012476,0.6645774,0.72352797,0.69280094,0.2153846153846154,0.7783935,0.9763543605804443,0.5,0.9,1.0,0.7345238095115675,0.8,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
92,0.5971223021582733,0.354978354978355,0.16498094510000946,0.636863,0.7440982,0.686317,0.1875,0.7197051,0.974510908126831,0.0,0.9,0.9944395838992289,0.5666666666525,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
95,0.8214285714285714,0.24528301886792453,0.13681276370478437,0.6055021,0.6639347,0.63337356,0.15714285714285714,0.6794715,0.9593505263328552,0.0,1.0,0.9999934399839326,0.99999999998,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
103,0.9882352941176471,0.43930635838150295,0.39229946572645863,0.7679016,0.78661895,0.77714753,0.4074074074074074,0.8665155,0.9874482154846191,0.6666666666666666,0.5,0.9830040152131538,0.999999999975,1.0,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
110,0.9622641509433962,0.2523364485981308,0.14367376164236903,0.5710386,0.605209,0.5876275,0.1643835616438356,0.7306296,0.9702206254005432,0.3333333333333333,0.625,0.9810093098107235,0.9150793650641138,0.75,research,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_wide_nucleus,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.95,True,1.1,277.67123,200
0,0.7446808510638298,0.25882352941176473,0.06598462788625158,0.7382963,0.68593556,0.71115345,0.17647058823529413,0.8756496,0.9374833703041077,0.5,0.6666666666666666,0.8993526359534012,0.94999999997625,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
7,0.5833333333333334,0.6046511627906976,0.39392661757434155,0.71929234,0.82908344,0.7702953,0.4166666666666667,0.9251046,0.9000632762908936,0.0,0.3333333333333333,0.9398413405169762,0.9166666666361111,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
11,0.29411764705882354,0.0,0.0,0.5517005,0.6514907,0.5974574,0.0,0.33083406,0.7824169397354126,0.0,1.0,0.9650747687340586,0.5333333333155555,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
19,0.7735849056603774,0.1904761904761905,0.0,0.58137786,0.63029885,0.60485077,0.09375,0.6640222,0.9337484836578369,0.0,0.0,0.9732786071501832,0.6388888888675925,0.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
27,0.6666666666666666,0.20689655172413793,0.07628670307350822,0.6394156,0.69215393,0.6647404,0.125,0.7396921,0.8820323348045349,0.0,0.5,0.9371927154114248,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
28,0.8823529411764706,0.21212121212121215,0.0,0.71922433,0.71649486,0.717857,0.10714285714285714,0.7466047,0.9443856477737427,0.0,1.0,0.8684063612842032,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
33,0.8695652173913043,0.5217391304347826,0.18720139401077418,0.79911554,0.68750566,0.739121,0.3157894736842105,0.9429584,0.959675669670105,0.0,0.3333333333333333,0.9951287247346653,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
53,0.6,0.23762376237623764,0.0,0.6386073,0.6830463,0.6600797,0.0975609756097561,0.59600544,0.9490881562232971,0.0,0.8,0.8544203907628334,0.99999999998,1.0,marketing,llm_params,512,100,multi-qa-mpnet-base-dot-v1,low_temp_concise,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,0.9,True,1.1,161.725082,300
